CODIGO_CIE,ESCOLA,NIVEL_ENSINO,PRIMARY_KEY,SECONDARY_KEY,IDESP,ANO,ZONA,LONGITUDE,LATITUDE
919858,AGROVILA III,ANOS INICIAIS,AGROVILAIII,ITARARE,8.23,2018,RURAL,-49.08213947,-24.0160461
42648,VITORIO JOSE ANTONIO ZAMARION PROFESSOR,ANOS INICIAIS,VITORIOJOSEANTONIOZAMARION,CAMPINAS LESTE,8.22,2018,URBANA,-47.0951004,-22.91230011
8618,JOAQUIM DA FONSECA SARAIVA,ANOS INICIAIS,JOAQUIMFONSECASARAIVA,SANTO ANDRE,8.17,2018,URBANA,-46.5282091,-23.6339736
924805,LOTEAMENTO DAS GAIVOTAS I,ANOS INICIAIS,LOTEAMENTODASGAIVOTASI,SUL 3,8.14,2018,URBANA,-46.66362,-23.73460007
3360,ALFREDO PAULINO,ANOS INICIAIS,ALFREDOPAULINO,CENTRO OESTE,8.09,2018,URBANA,-46.70912933,-23.53507996
47065,NAIR DE ALMEIDA PROFA,ANOS INICIAIS,NAIRALMEIDAA,MOGI MIRIM,8.09,2018,RURAL,-46.66859818,-22.57092094
901106,JOAQUIM PEDROSO SARGENTO,ANOS INICIAIS,JOAQUIMOSOSARGENTO,CAMPINAS OESTE,8.07,2018,URBANA,-47.14110184,-22.97635078
24454,LUIZ AUGUSTO DE OLIVEIRA PROFESSOR,ANOS INICIAIS,LUIZAUGUSTOOLIVEIRA,SAO CARLOS,8.04,2018,URBANA,-47.88354874,-22.01305962
47193,ROQUE DE MAGALHAES BARROS PROFESSOR,ANOS INICIAIS,ROQUEMAGALHAESBARROS,CAMPINAS LESTE,8.04,2018,URBANA,-47.10031891,-22.8254509
917151,FERNANDO BARBOSA PROF,ANOS INICIAIS,FERNANDOBARBOSA,MOGI MIRIM,8.04,2018,URBANA,-46.7657,-22.7178
13869,JOSE MARIOTTO FERREIRA MAJOR AVIADOR,ANOS INICIAIS,JOSEMARIOTTOFERREIRAMAJORAVIADOR,SAO JOSE DOS CAMPOS,8,2018,URBANA,-45.88159943,-23.20630074
44076,MARIA APARECIDA COIMBRA PROFA,ANOS INICIAIS,MARIAAPARECIDACOIMBRAA,BAURU,7.98,2018,URBANA,-49.43782043,-22.09828949
7900,NAYME CARDIM PROFESSORA,ANOS INICIAIS,NAYMECARDIMA,MAUA,7.96,2018,URBANA,-46.39704895,-23.71533012
32943,ZULENKA RAPCHAN PROFESSORA,ANOS INICIAIS,ZULENKARAPCHANA,MIRANTE DO PARANAPANEMA,7.94,2018,URBANA,-51.83480404,-22.21427966
43965,ELISIARIO MARTINS DE MELLO PROF,ANOS INICIAIS,ELISIARIOMARTINSMELLO,ITAPETININGA,7.93,2018,URBANA,-48.0752,-23.5835
900746,ORLANDO JURCA DEPUTADO,ANOS INICIAIS,ORLANDOJURCA,RIBEIRAO PRETO,7.91,2018,URBANA,-47.79885101,-21.11322021
7648,MARILENE DE OLIVEIRA ACETTO PROFESSORA,ANOS INICIAIS,MARILENEOLIVEIRAACETTOA,MAUA,7.85,2018,URBANA,-46.48360062,-23.69879913
25069,LUCY SALINA FERNANDES GAION PROFA,ANOS INICIAIS,LUCYSALINAFERNANDESGAIONA,TAQUARITINGA,7.85,2018,URBANA,-48.83636475,-21.75238419
19902,CESAR LACERDA DE VERGUEIRO SENADOR,ANOS INICIAIS,CESARLACERDAGUEIRO,PIRASSUNUNGA,7.84,2018,URBANA,-47.38848114,-22.36628914
24971,NELSON ANTONIO ROMAO PADRE,ANOS INICIAIS,NELSONANTONIOROMAOPAE,ARARAQUARA,7.82,2018,URBANA,-48.35919952,-21.6072998
918532,JARDIM SANTA INES,ANOS INICIAIS,JARDIMSANTAINES,ITARARE,7.82,2018,URBANA,-49.15043755,-23.8569166
4819,RAUL HUMAITA VILLA NOVA CORONEL,ANOS INICIAIS,RAULHUMAITAVILLANOVA,CENTRO SUL,7.81,2018,URBANA,-46.62291498,-23.5977
25562,JOAQUIM RODRIGUES MADUREIRA,ANOS INICIAIS,JOAQUIMROIGUESMADUREIRA,BAURU,7.81,2018,URBANA,-49.06708908,-22.30717087
914836,RENE MUAWAD PRESIDENTE,ANOS INICIAIS,RENEMUAWAD,SUL 3,7.81,2018,URBANA,-46.68999863,-23.73509979
21180,SAMUEL DE CASTRO NEVES DOUTOR,ANOS INICIAIS,SAMUELCASTRONEVES,PIRACICABA,7.8,2018,URBANA,-47.73817825,-22.62155914
30659,TEREZA VALVERDE CARDOSO TIRAPELE PROFA,ANOS INICIAIS,TEREZAVALDECARDOSOTIRALEA,VOTUPORANGA,7.8,2018,URBANA,-50.18933868,-20.79838943
23115,BARAO DE FRANCA,ANOS INICIAIS,FRANCA,FRANCA,7.79,2018,URBANA,-47.41460037,-20.53520012
14345,ELIAS LAGES DE MAGALHAES PROF,ANOS INICIAIS,ELIASLAGESMAGALHAES,APIAI,7.78,2018,URBANA,-48.84300995,-24.6398201
15192,FONSECA MAJOR,ANOS INICIAIS,FONSECAMAJOR,ITAPETININGA,7.78,2018,URBANA,-48.05390167,-23.59149933
22858,JOSE DOS REIS MIRANDA FILHO PROFESSOR,ANOS INICIAIS,JOSEDOSREISMIRANDAFILHO,FRANCA,7.78,2018,URBANA,-47.39400101,-20.52300072
45706,JOAO FIORELLO REGINATO PROFESSOR,ANOS INICIAIS,JOAOFIORELLOREGINATO,CAMPINAS OESTE,7.74,2018,URBANA,-47.1534337,-22.86964551
47570,FERNANDO BARBOSA LIMA,ANOS INICIAIS,FERNANDOBARBOSALIMA,FERNANDOPOLIS,7.74,2018,URBANA,-50.2444458,-20.26880264
267697,ANA LUCIA PIERINI PROFESSORA,ANOS INICIAIS,ANALUCIAPIERINIA,SUMARE,7.74,2018,URBANA,-47.20349884,-22.83659935
8624,CARLOS GARCIA DOUTOR,ANOS INICIAIS,CARLOSGARCIA,SANTO ANDRE,7.73,2018,URBANA,-46.52946091,-23.62155914
7420,SERGIO BUARQUE DE HOLANDA,ANOS INICIAIS,SERGIOBUARQUEHOLANDA,DIADEMA,7.71,2018,URBANA,-46.61270142,-23.68779945
21088,JACANA ALTAIR PEREIRA GUERRINI PROFESSORA,ANOS INICIAIS,JACANAALTAIRREIRAGUERRINIA,PIRACICABA,7.71,2018,URBANA,-47.62482071,-22.71851158
32273,JOAO DA CRUZ MELLAO,ANOS INICIAIS,JOAOCRUZMELLAO,MIRANTE DO PARANAPANEMA,7.71,2018,URBANA,-52.24610901,-22.31380081
18545,SOPHIA VELTER SALGADO PROFESSORA,ANOS INICIAIS,SOPHIAVELTERSALGADOA,CAMPINAS LESTE,7.7,2018,URBANA,-47.0868,-22.9036
900795,JOAO JORGE MARMORATO PROFESSOR,ANOS INICIAIS,JOAOJORGEMARMORATO,SAO CARLOS,7.69,2018,URBANA,-47.86994171,-22.03141022
38155,RUBENS DO AMARAL DEPUTADO,ANOS INICIAIS,RUBENSAMARAL,CENTRO SUL,7.67,2018,URBANA,-46.61711121,-23.61701965
918748,FELICIO TONETTI,ANOS INICIAIS,FELICIOTONETTI,NORTE 2,7.67,2018,URBANA,-46.57849884,-23.45059967
6671,JOAO CARDOSO DOS SANTOS PROFESSOR,ANOS INICIAIS,JOAOCARDOSODOSSANTOS,MOGI DAS CRUZES,7.66,2018,URBANA,-46.12080002,-23.64039993
13493,EDEWALDO FREITAS GAIA SANT ANA PROFESSOR,ANOS INICIAIS,EDEWALDOFREITASGAIASANTANA,SAO JOSE DOS CAMPOS,7.66,2018,URBANA,-45.90029907,-23.2343998
33777,NEUZA MARIA MARANA FEIJAO PROFA,ANOS INICIAIS,NEUZAMARIAMARANAFEIJAOA,MARILIA,7.65,2018,URBANA,-49.88861847,-22.2220192
909609,LEONILDA ROSSI BARRIQUELO PROFESSORA,ANOS INICIAIS,LEONILDAROSSIBARRIQUELOA,SUMARE,7.65,2018,URBANA,-47.20190048,-22.81949997
919408,ERNESTO MASSELANI,ANOS INICIAIS,ERNESTOMASSELANI,ARARAQUARA,7.65,2018,URBANA,-48.3471489,-21.59260941
18065,CASTORINA CAVALHEIRO DONA,ANOS INICIAIS,CASTORINACAVALHEIRO,CAMPINAS LESTE,7.63,2018,URBANA,-47.0616188,-22.89359093
20102,ANTONIO DE QUEIROZ PROFESSOR,ANOS INICIAIS,ANTONIOQUEIROZ,LIMEIRA,7.62,2018,URBANA,-47.39337158,-22.57998848
45068,MAHATMA GHANDI,ANOS INICIAIS,MAHATMAGHANDI,MAUA,7.62,2018,URBANA,-46.46500015,-23.65660095
3876,BRASILIO MACHADO,ANOS INICIAIS,BRASILIOMACHADO,CENTRO OESTE,7.61,2018,URBANA,-46.69369888,-23.55649948
907728,JANDYRA NERY GATTI PROFA,ANOS INICIAIS,JANDYRANERYGATTIA,ARARAQUARA,7.59,2018,URBANA,-48.1617,-21.7555
4042,HENRIQUE DUMONT VILLARES,ANOS INICIAIS,HENRIQUEDUMONTVILLARES,CENTRO OESTE,7.58,2018,URBANA,-46.75109863,-23.54520035
18740,EMILIO JOSE SALIM MONSENHOR DOUTOR,ANOS INICIAIS,EMILIOJOSESALIMMONHOR,CAMPINAS OESTE,7.58,2018,URBANA,-47.05416343,-22.92299844
925810,ASSENTAMENTO SANTA CLARA,ANOS INICIAIS,ASTAMENTOSANTACLARA,MIRANTE DO PARANAPANEMA,7.57,2018,RURAL,-52.03684948,-22.51552009
28290,DOMINGOS DONATO RIVELLI,ANOS INICIAIS,INGOSTORIVELLI,JALES,7.56,2018,URBANA,-50.79970169,-20.25419998
2094,FREDERICO VERGUEIRO STEIDEL,ANOS INICIAIS,FREDERICOGUEIROSTEIDEL,LESTE 5,7.54,2018,URBANA,-46.54599762,-23.55512428
48586,JOSEPHINA ZINNI ALMADA PROFA,ANOS INICIAIS,JOSEPHINAZINNIALMADAA,FRANCA,7.54,2018,URBANA,-47.42999822,-20.53606194
7717,WALT DISNEY,ANOS INICIAIS,WALTDISNEY,MAUA,7.53,2018,URBANA,-46.44888687,-23.66886711
41014,GUIOMAR NOVAES,ANOS INICIAIS,GUIOMARNOVAES,SUL 1,7.53,2018,URBANA,-46.67464066,-23.66296005
907807,BENEDITO EUFRASIO MARCONDES VIEIRA PROF,ANOS INICIAIS,BENEDITOEUFRASIOMARCONDESVIEIRA,FRANCA,7.53,2018,URBANA,-47.37754059,-20.53202057
18485,MARCELINO VELEZ PROFESSOR,ANOS INICIAIS,MARINOVELEZ,CAMPINAS OESTE,7.51,2018,URBANA,-47.15507126,-22.85703087
47946,HENRIQUETA COSTA PORTO PROFESSORA,ANOS INICIAIS,HENRIQUETACOSTAPORTOA,SAO JOSE DOS CAMPOS,7.5,2018,URBANA,-45.90859985,-23.23430061
269360,NELSON GOMES CAETANO PROF,ANOS INICIAIS,NELSONGOMESCAETANO,NORTE 2,7.5,2018,URBANA,-46.57970047,-23.45149994
920319,JOSEPHA DOGO DAMO,ANOS INICIAIS,JOSEPHADOGODAMO,MAUA,7.48,2018,URBANA,-46.4561,-23.6976
863,JOSE MARCELINO DA FONSECA MAJOR,ANOS INICIAIS,JOSEMARINOFONSECAMAJOR,NORTE 2,7.45,2018,URBANA,-46.62895966,-23.47079086
41658,GUMERCINDO GONCALVES,ANOS INICIAIS,GUMERCINDOGONCALVES,SOROCABA,7.44,2018,URBANA,-47.42781067,-23.49297905
9817,VICTORIO FORNASARO,ANOS INICIAIS,VICTORIOFORNASARO,CARAPICUIBA,7.41,2018,URBANA,-46.8594017,-23.52549934
24636,PAULINO CARLOS CORONEL,ANOS INICIAIS,PAULINOCARLOS,SAO CARLOS,7.41,2018,URBANA,-47.8898,-22.0165
15097,SEBASTIAO PINTO PROF,ANOS INICIAIS,SEBASTIAOPINTO,ITAPETININGA,7.4,2018,URBANA,-48.05289024,-23.58041179
18824,MANOEL ALEXANDRE MARCONDES MACHADO DOUTOR,ANOS INICIAIS,MANOELALEXANEMARCONDESMACHADO,CAMPINAS OESTE,7.4,2018,URBANA,-47.11893082,-22.96179962
905756,JOAO SALGADO SOBRINHO DEPUTADO,ANOS INICIAIS,JOAOSALGADOSOBRINHO,ARARAQUARA,7.4,2018,URBANA,-48.37226105,-21.58518982
907819,CARMEM NOGUEIRA NICACIO PROFA,ANOS INICIAIS,CARMEMNOGUEIRANICACIOA,FRANCA,7.4,2018,URBANA,-47.37760162,-20.52129936
914373,NILTON ROBERT PROSPERO PROF,ANOS INICIAIS,NILTONROBERTSRO,TAQUARITINGA,7.39,2018,URBANA,-48.8119,-21.6045
47961,IRACEMA RIBEIRO DE FREITAS,ANOS INICIAIS,IRACEMARIBEIROFREITAS,SAO JOSE DOS CAMPOS,7.37,2018,URBANA,-45.82851028,-23.2486496
2045,ALVINO BITTENCOURT PROFESSOR,ANOS INICIAIS,ALVINOBITTENCOURT,LESTE 5,7.36,2018,URBANA,-46.5464592,-23.54120064
2021,IRENE RIBEIRO PROFESSORA,ANOS INICIAIS,IRENERIBEIROA,LESTE 5,7.35,2018,URBANA,-46.52236176,-23.55487061
4273,DEMOSTHENES MARQUES PROFESSOR,ANOS INICIAIS,DEMOSTHENESMARQUES,CENTRO SUL,7.35,2018,URBANA,-46.59719086,-23.61248016
45081,MARIA APARECIDA DAMO FERREIRA,ANOS INICIAIS,MARIAAPARECIDADAMOFERREIRA,MAUA,7.33,2018,URBANA,-46.45319808,-23.68915929
2082,BLANCA ZWICKER SIMOES PROFESSORA,ANOS INICIAIS,BLANCAZWICKERSIMOESA,LESTE 5,7.32,2018,URBANA,-46.56600189,-23.55594063
16974,SAO VICENTE DE PAULO,ANOS INICIAIS,SAOVICENTEPAULO,AMERICANA,7.32,2018,URBANA,-47.34246826,-22.74044991
19324,SYLVIA PORTUGAL GOUVEA DE SYLLOS PROFESSOR A,ANOS INICIAIS,SYLVIAPORTUGALGOUVEASYLLOSA,SAO JOAO DA BOA VISTA,7.32,2018,RURAL,-46.95148552,-21.63697409
909993,ELIDE APPARECIDA CARLOS PROFESSORA ESCOLA ESTADUAL,ANOS INICIAIS,ELIDEAPPARECIDACARLOSAESCOLAESTADUAL,JALES,7.31,2018,URBANA,-50.64564133,-20.25259018
