CODIGO_CIE,ESCOLA,NIVEL_ENSINO,PRIMARY_KEY,SECONDARY_KEY,IDESP,ANO,ZONA,LONGITUDE,LATITUDE
923312,VERA LUCIA LEITE DA COSTA PROFESSORA,ANOS FINAIS,ALUCIALEITECOSTAA,ITAQUAQUECETUBA,1.88,2018,URBANA,-46.31940079,-23.46640015
36444,GENESIO DE ALMEIDA MOURA DOUTOR,ANOS FINAIS,GENESIOALMEIDAMOURA,NORTE 1,1.87,2018,URBANA,-46.6967,-23.447
580824,JARDIM ALINE,ANOS FINAIS,JARDIMALINE,SUMARE,1.87,2018,URBANA,-47.16539027,-22.8590754
25197,JORGE MATTAR PADRE,ANOS FINAIS,JORGEMATTARPAE,BAURU,1.86,2018,URBANA,-49.01557803,-21.88675814
910338,WALDEMAR RODRIGUES DA SILVA PASTOR,ANOS FINAIS,WALDEMARROIGUESSILVA,SUL 1,1.86,2018,URBANA,-46.66468811,-23.68485641
925640,CELSO AUGUSTO DANIEL PREFEITO ENGENHEIRO,ANOS FINAIS,SOAUGUSTODANIEL,SANTO ANDRE,1.86,2018,URBANA,-46.5011832,-23.7004044
13109,ARNOLFO AZEVEDO,ANOS FINAIS,ARNOLFOAZEVEDO,GUARATINGUETA,1.85,2018,URBANA,-45.1242981,-22.74430084
8597,LACERDA FRANCO SENADOR,ANOS FINAIS,LACERDAFRANCO,SANTO ANDRE,1.84,2018,URBANA,-46.2985946,-23.77619375
25963,JOSE CONTI,ANOS FINAIS,JOSECONTI,JAU,1.84,2018,URBANA,-48.56219864,-22.50989914
37709,CARLOS FREDERICO WERNECK LACERDA JORNALISTA,ANOS FINAIS,CARLOSFREDERICOWERNECKLACERDAJORNALISTA,NORTE 1,1.84,2018,URBANA,-46.7154808,-23.47607994
920435,BAIRRO SAO MIGUEL,ANOS FINAIS,BAIRROSAOMIGUEL,GUARATINGUETA,1.83,2018,RURAL,-44.93040085,-22.84399986
26402,JOSE EGEA PROF,ANOS FINAIS,JOSEEGEA,LINS,1.82,2018,URBANA,-49.58959961,-21.89410019
924933,GLORIA APARECIDA ROSA VIANA PROFESSORA,ANOS FINAIS,GLORIAAPARECIDAROSAVIANAA,CAMPINAS OESTE,1.82,2018,URBANA,-47.15628052,-22.93489075
11538,PAULO CLEMENTE SANTINI,ANOS FINAIS,PAULOCLEMENTESANTINI,SANTOS,1.81,2018,URBANA,-46.23389816,-23.97660065
901386,ANTONIO NUNES LOPES DA SILVA PROFESSOR,ANOS FINAIS,ANTONIONUNESLOSSILVA,SAO VICENTE,1.81,2018,URBANA,-46.52487946,-24.03422928
21878,PEDRO MORGANTI COMENDADOR,ANOS FINAIS,OMORGANTICOMENDADOR,ARARAQUARA,1.8,2018,URBANA,-48.07899615,-21.5866304
24594,PIRAJA DA SILVA DOUTOR,ANOS FINAIS,PIRAJASILVA,SAO CARLOS,1.79,2018,URBANA,-48.17274094,-22.06825066
